"summons_number","issue_date","violation_code","issuer_code","time_format","house_number","street_name","address","City","State","Zipcode","AUTO_UNIQUE_ID_2014-05-03_superegoforever_353164_all","Source","TimeTaken","UpdatedGeocoding","Version","ErrorMessage","TransactionId","naaccrQualCode","naaccrQualType","FeatureMatchingResultType","MatchedLocationType","RegionSizeUnits","InterpolationType","RegionSize","InterpolationSubType","FeatureMatchingGeographyType","MatchScore","FeatureMatchingHierarchy","TieHandlingStrategyType","FeatureMatchingResultTypeTieBreakingNotes","GeocodeQualityType","FeatureMatchingHierarchyNotes","FeatureMatchingResultTypeNotes","FeatureMatchingResultCount","Latitude","Longitude","MatchType","CensusYear","CensusPlaceFips","CensusMsaFips","CensusMetDivFips","CensusMcdFips","CensusCbsaMicro","CensusCbsaFips","CensusBlock","CensusBlockGroup","CensusTract","CensusCountyFips","CensusStateFips","naaccrCertCode","naaccrCertType"
"7391099983","11/29/2013","16","353164","18:35","12","Delancey St","12 Delancey St","New York","NY","10012",900,"USCGeocoder",0,1,"4.01","","2d28a2aa-a380-43c5-af50-76675874d2e3","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","2390.31759806769","LinearInterpolationAddressRange","StreetSegment","92.0118343195266","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",40.7202335575545,-73.9934389800688,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","5001","5","0018.00","061","36","1","ResidenceStreetAddress"
"7391099971","11/29/2013","14","353164","18:33","6","Delancey St","6 Delancey St","New York","NY","10012",901,"USCGeocoder",172,1,"4.01","","29281a80-ece2-4a97-bd08-52c8747a5297","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","276.93951190263","ArealInterpolationGeometricCentroid","Parcel","98.3431952662722","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.720448830789,-73.9933418677241,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","5001","5","0018.00","061","36","1","ResidenceStreetAddress"
"7391099960","11/29/2013","37","353164","18:27","211","Bowery","211 Bowery","New York","NY","10012",902,"USCGeocoder",16,1,"4.01","","1bbb4f77-ede6-4c56-96f6-d0a35b12e919","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","1184.52323641698","LinearInterpolationAddressRange","StreetSegment","92.0118343195266","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",40.7215139501457,-73.9934722377342,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","5001","5","0018.00","061","36","1","ResidenceStreetAddress"
"7391099946","11/29/2013","20","353164","17:45","130","Mercer St","130 Mercer St","New York","NY","10012",903,"USCGeocoder",78,1,"4.01","","48b0a69f-8013-42eb-8daf-9c66c054dec4","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","3508.08574501984","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",40.724280185282,-73.9987649705553,"Exact","TwoThousandTen","51000","5602","35644","44919","0","35620","1004","1","0049.00","061","36","1","ResidenceStreetAddress"
"7391099934","11/29/2013","20","353164","16:30","142","Mercer St","142 Mercer St","New York","NY","10012",904,"USCGeocoder",125,1,"4.01","","697c95cd-a096-4571-bc1b-f9800d9ac43c","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","3381.12414975814","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",40.7246529217609,-73.9984500646571,"Exact","TwoThousandTen","51000","5602","35644","44919","0","35620","1003","1","0049.00","061","36","1","ResidenceStreetAddress"
"7391099910","11/29/2013","20","353164","16:20","109","Greene St","109 Greene St","New York","NY","10012",905,"USCGeocoder",125,1,"4.01","","367a6d63-7422-41fe-8ab4-ca20722782a5","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","3513.7272007654","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",40.7247334253484,-73.9996940915939,"Exact","TwoThousandTen","51000","5602","35644","44919","0","35620","1006","1","0049.00","061","36","1","ResidenceStreetAddress"
"7391099909","11/29/2013","20","353164","16:16","113","Greene St","113 Greene St","New York","NY","10012",906,"USCGeocoder",156,1,"4.01","","185cfa7b-1671-44bb-8bc2-1fd95c3cb6cb","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","253.853023543954","ArealInterpolationGeometricCentroid","Parcel","99.4082840236686","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7248630869452,-73.9997860839079,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","1006","1","0049.00","061","36","1","ResidenceStreetAddress"
"7391099892","11/29/2013","20","353164","16:11","125","Greene St","125 Greene St","New York","NY","10012",907,"USCGeocoder",0,1,"4.01","","1efbade1-9be9-4f3d-8ea0-3d25d854f4d1","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","234.259757835418","ArealInterpolationGeometricCentroid","Parcel","99.4082840236686","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7255398753667,-73.9992226945072,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","1001","1","0049.00","061","36","1","ResidenceStreetAddress"
"7391099880","11/29/2013","20","353164","16:09","121","Greene St","121 Greene St","New York","NY","10012",908,"USCGeocoder",16,1,"4.01","","6cca5b12-fde5-47d9-81a9-32f4199ca187","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","474.425300806761","ArealInterpolationGeometricCentroid","Parcel","99.4082840236686","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7256925139462,-73.999092045837,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","1001","1","0049.00","061","36","1","ResidenceStreetAddress"
"7391099879","11/29/2013","20","353164","16:07","121","Greene St","121 Greene St","New York","NY","10012",909,"USCGeocoder",0,1,"4.01","","b4cb519c-1fb0-4a3e-ac4a-d1e3cfb59619","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","474.425300806761","ArealInterpolationGeometricCentroid","Parcel","99.4082840236686","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7256925139462,-73.999092045837,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","1001","1","0049.00","061","36","1","ResidenceStreetAddress"
"7391099831","11/29/2013","31","353164","14:54","89","Spring St","89 Spring St","New York","NY","10012",910,"USCGeocoder",125,1,"4.01","","552e77ce-bf19-4bd2-ae98-cfe6d5b73361","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","1928.8777151308","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",40.7230874450824,-73.9987385892999,"Exact","TwoThousandTen","51000","5602","35644","44919","0","35620","3004","3","0043.00","061","36","1","ResidenceStreetAddress"
"7391099820","11/29/2013","16","353164","14:46","75","Spring St","75 Spring St","New York","NY","10012",911,"USCGeocoder",0,1,"4.01","","92ad7e45-727a-482f-ac47-849fced7e719","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","490.729991936125","ArealInterpolationGeometricCentroid","Parcel","99.4082840236686","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7227752476568,-73.9976837049432,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","3003","3","0043.00","061","36","1","ResidenceStreetAddress"
"7391099818","11/29/2013","16","353164","14:44","76","Crosby St","76 Crosby St","New York","NY","10012",912,"USCGeocoder",31,1,"4.01","","8937c62c-5de9-4fe5-94f6-3cf7ccc71c54","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","3526.69519369793","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",40.7228133059855,-73.9979709136948,"Exact","TwoThousandTen","51000","5602","35644","44919","0","35620","3004","3","0043.00","061","36","1","ResidenceStreetAddress"
"7391099790","11/29/2013","20","353164","14:17","130","Mercer St","130 Mercer St","New York","NY","10012",913,"USCGeocoder",16,1,"4.01","","0fb9d3e3-3775-463d-bc44-b4cdda98177e","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","3508.08574501984","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",40.724280185282,-73.9987649705553,"Exact","TwoThousandTen","51000","5602","35644","44919","0","35620","1004","1","0049.00","061","36","1","ResidenceStreetAddress"
"7391099788","11/29/2013","35","353164","14:13","99","Spring St","99 Spring St","New York","NY","10012",914,"USCGeocoder",172,1,"4.01","","38aba3b7-d1ea-4719-a91b-a2a542d34877","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","176.252958508208","ArealInterpolationGeometricCentroid","Parcel","99.4082840236686","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7234723800435,-73.9992582708671,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","1004","1","0049.00","061","36","1","ResidenceStreetAddress"
"7391099776","11/29/2013","31","353164","14:10","96","Spring St","96 Spring St","New York","NY","10012",915,"USCGeocoder",172,1,"4.01","","f83eaf11-8617-4134-89e5-6c0bf9aa8cb4","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","534.602564420551","ArealInterpolationGeometricCentroid","Parcel","99.4082840236686","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7231814036634,-73.9994669147506,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","1010","1","0049.00","061","36","1","ResidenceStreetAddress"
"7391099764","11/29/2013","82","353164","14:08","96","Spring St","96 Spring St","New York","NY","10012",916,"USCGeocoder",0,1,"4.01","","fa9824c1-d199-4af1-8c22-a3cb236c6b35","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","534.602564420551","ArealInterpolationGeometricCentroid","Parcel","99.4082840236686","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7231814036634,-73.9994669147506,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","1010","1","0049.00","061","36","1","ResidenceStreetAddress"
"7391099752","11/29/2013","35","353164","14:05","532","Broadway","532 Broadway","New York","NY","10012",917,"USCGeocoder",234,1,"4.01","","f517335b-7315-4b56-b50d-89c2ea304837","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1267.52091326565","ArealInterpolationGeometricCentroid","Parcel","97.2781065088757","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7045900142859,-73.9492901621403,"Relaxed","TwoThousandTen","51000","5602","35644","10022","0","35620","1003","1","0509.00","047","36","1","ResidenceStreetAddress"
"7391099739","11/29/2013","51","353164","13:35","4","Spring St","4 Spring St","New York","NY","10012",918,"USCGeocoder",31,1,"4.01","","862f93fc-2f02-4663-a87b-3eb91177db7d","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","2059.79057558021","LinearInterpolationAddressRange","StreetSegment","100","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",40.7209379177625,-73.9940360098405,"Exact","TwoThousandTen","51000","5602","35644","44919","0","35620","1000","1","0041.00","061","36","1","ResidenceStreetAddress"
"7391099715","11/29/2013","38","353164","13:29","196","Bowery","196 Bowery","New York","NY","10012",919,"USCGeocoder",0,1,"4.01","","19a7d42d-f2b2-4b10-98ac-1b21b81481ff","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","220.790352627635","ArealInterpolationGeometricCentroid","Parcel","99.4082840236686","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7213169332311,-73.9940538165446,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","2000","2","0043.00","061","36","1","ResidenceStreetAddress"
"7391099703","11/29/2013","38","353164","13:28","196","Bowery","196 Bowery","New York","NY","10012",920,"USCGeocoder",16,1,"4.01","","e8d330b6-3f6d-4630-88e3-5dc7c8fe9ae3","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","220.790352627635","ArealInterpolationGeometricCentroid","Parcel","99.4082840236686","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7213169332311,-73.9940538165446,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","2000","2","0043.00","061","36","1","ResidenceStreetAddress"
"7391099685","11/29/2013","20","353164","13:18","195","Chrystie St","195 Chrystie St","New York","NY","10012",921,"USCGeocoder",16,1,"4.01","","9e120273-e44c-480c-813c-f00ade96eb64","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","913.454790320247","ArealInterpolationGeometricCentroid","Parcel","98.3431952662722","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7221718076718,-73.9923522940276,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","3002","3","0036.01","061","36","1","ResidenceStreetAddress"
"7391100341","11/30/2013","38","353164","18:49","24","Ludlow St","24 Ludlow St","New York","NY","10012",922,"USCGeocoder",187,1,"4.01","","566c05b3-55c0-4058-9af4-3f0f85274825","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","201.382208876312","ArealInterpolationGeometricCentroid","Parcel","98.3431952662722","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7153652062355,-73.9905005851872,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","5000","5","0016.00","061","36","1","ResidenceStreetAddress"
"7391100328","11/30/2013","38","353164","18:14","31A","Orchard St","31A Orchard St","New York","NY","10012",923,"USCGeocoder",16,1,"4.01","","ceb8238c-c235-4f14-86fa-24f8d4847712","09","AddressZIPCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","USPSZip","100","FeatureClassBased","ReturnAll","","USPSZipAreaCentroid","","","0",40.724324,-73.996124,"Exact","TwoThousandTen","51000","5602","35644","44919","0","35620","3002","3","0043.00","061","36","4","ResidenceZIP"
"7391100316","11/30/2013","38","353164","18:12","36","Orchard St","36 Orchard St","New York","NY","10012",924,"USCGeocoder",203,1,"4.01","","8637ae26-3504-4793-823a-69508531d99f","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","118.373053080868","ArealInterpolationGeometricCentroid","Parcel","98.3431952662722","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7158057695435,-73.9912090558423,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","5001","5","0016.00","061","36","1","ResidenceStreetAddress"
"7391100304","11/30/2013","37","353164","18:04","40","Ludlow St","40 Ludlow St","New York","NY","10012",925,"USCGeocoder",156,1,"4.01","","c31d2487-5aa3-4ad3-8d56-2e57e528c105","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","204.285042643547","ArealInterpolationGeometricCentroid","Parcel","98.3431952662722","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7161490608006,-73.9900938771168,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","4000","4","0016.00","061","36","1","ResidenceStreetAddress"
"7391100262","11/30/2013","37","353164","16:54","30","Canal St","30 Canal St","New York","NY","10012",926,"USCGeocoder",16,1,"4.01","","2312815e-3682-40a0-941e-f047a60c36d9","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","1276.5369249389","LinearInterpolationAddressRange","StreetSegment","92.0118343195266","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",40.7144395789577,-73.9906798030302,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","1000","1","0006.00","061","36","1","ResidenceStreetAddress"
"7391100250","11/30/2013","77","353164","16:51","29","Canal St","29 Canal St","New York","NY","10012",927,"USCGeocoder",109,1,"4.01","","4b40444a-fc5c-460d-8f8e-aa9018ea405d","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","1276.5369249389","LinearInterpolationAddressRange","StreetSegment","92.0118343195266","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","0",40.7145797950682,-73.9905119761905,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","5008","5","0016.00","061","36","1","ResidenceStreetAddress"
"7391100249","11/30/2013","37","353164","16:33","55","Orchard St","55 Orchard St","New York","NY","10012",928,"USCGeocoder",156,1,"4.01","","669ee4c7-26cc-4d62-826c-d42c9e7f3839","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","198.993482917547","ArealInterpolationGeometricCentroid","Parcel","98.3431952662722","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7167139269849,-73.991214666176,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","4002","4","0016.00","061","36","1","ResidenceStreetAddress"
"7391100195","11/30/2013","39","353164","15:27","71","Ludlow St","71 Ludlow St","New York","NY","10012",929,"USCGeocoder",125,1,"4.01","","eb144b07-c823-4d53-b2d6-c1b74fa02f72","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","584.010207086802","ArealInterpolationGeometricCentroid","Parcel","98.3431952662722","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7175867671646,-73.9899079712468,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","1002","1","0018.00","061","36","1","ResidenceStreetAddress"
"7391100171","11/30/2013","38","353164","14:31","37","Canal St","37 Canal St","New York","NY","10012",930,"USCGeocoder",109,1,"4.01","","341f3be0-71e9-43e4-ac0a-adca0e491925","02","Parcel","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","122.947528336197","ArealInterpolationGeometricCentroid","Parcel","98.3431952662722","FeatureClassBased","ReturnAll","","ExactParcelCentroidPoint","","","0",40.7147969089611,-73.9909094619075,"Relaxed","TwoThousandTen","51000","5602","35644","44919","0","35620","5000","5","0016.00","061","36","1","ResidenceStreetAddress"
